ItemID,Percentage1,Percentage2,Percentage3,Percentage4,Percentage5,PercentageHC1,PercentageHC2,PercentageHC3,PercentageHC4,PercentageHC5,,Phase,,Rank,FEPV,FHCEVP,P1max,P2max,P3max,P4max,P5max,P1maxHC,P2maxHC,P3maxHC,P4maxHC,P5maxHC,EPV
34604,,,,,,,,,,,Aff,5,One Hand,14,196,196,232,234,285,285,319,219,219,223,260,260,195.981
27415,,,,,,,,,,,Cat,1,"Yes, its that good.",14,226,196,296,315,437,437,437,272,272,298,406,406,225.5
33204,,,,,,,,,,,Rog,3,Chest,14,217,197,265,295,351,351,447,225,225,271,314,314,216.32
32088,,,,,,,,,,,Rog,1,Head,14,198,198,282,317,421,421,480,248,248,317,369,369,197.24
25831,,,,,,,,,,,Rog,1,Chest,14,198,198,265,295,351,351,447,225,225,271,314,314,197.25
32088,,,,,,,,,,,Enh,1,Head,14,199,199,233,270,352,352,400,219,219,245,317,317,198.516
34379,,,,,,,,,,,Tank,5,Chest,14,200,200,197,217,257,257,284,197,197,217,257,257,199.25
27776,,,,,,,,,,,Cat,1,Shoulders,14,200,200,243,281,285,285,339,240,240,281,285,285,199.5
33421,,,,,,,,,,,Prot,4,Head,14,202,202,186,200,222,222,245,186,186,186,222,222,201.16
28426,,,,,,,,,,,Tank,1,One Hand,14,203,202,249,263,289,289,293,249,249,263,289,289,202.77
31308,,,,,,,,,,,Fire,1,Two Hand,14,203,203,325,371,435,435,515,294,294,362,435,435,202.572
30896,,,,,,,,,,,Prot,3,Chest,14,203,203,223,229,247,273,273,204,204,229,247,273,202.926
32087,,,,,,,,,,,BM,1,Head,14,228,204,228,250,353,353,397,213,213,239,322,322,227.975
34797,,,,,,,,,,,Fire,5,Two Hand,14,239,205,325,371,435,435,515,294,294,362,435,435,238.78
30042,,,,,,,,,,,Cat,2,Waist,14,206,206,218,326,326,326,335,214,214,326,326,326,205.714
33539,,,,,,,,,,,Cat,4,Hands,14,207,207,235,240,240,240,409,235,235,240,240,240,207
29099,,,,,,,,,,,Cat,1,Legs,14,208,208,371,371,385,385,581,329,329,338,360,360,207.172
33432,,,,,,,,,,,Enh,4,Head,14,209,209,233,270,352,352,400,219,219,245,317,317,208.121
30681,,,,,,,,,,,SV,1,Feet,14,210,210,266,284,312,312,364,246,246,284,312,312,209.09
35514,,,,,,,,,,,Owl,3,Two Hand,14,210,210,260,295,343,343,412,234,234,287,343,343,209.1
27797,,,,,,,,,,,SV,1,Shoulders,14,234,210,238,293,318,318,420,238,238,293,318,318,233.93
32365,,,,,,,,,,,Prot,3,Chest,14,211,211,223,229,247,273,273,204,204,229,247,273,210.003
29153,,,,,,,,,,,Dest,1,One Hand,14,211,211,292,300,364,364,411,279,279,289,337,337,210.037
30789,,,,,,,,,,,SV,1,Two Hand,14,212,212,289,289,411,411,516,289,289,289,366,366,211.05
30644,,,,,,,,,,,SV,1,Hands,14,212,212,271,274,349,349,441,271,271,271,349,349,211.09
31971,,,,,,,,,,,Cat,2,Shoulders,14,212,212,243,281,285,285,339,240,240,281,285,285,211.48
24379,,,,,,,,,,,Bear,1,Back,14,212,212,299,314,314,314,445,299,299,314,314,314,211.7371
33527,,,,,,,,,,,BM,4,Legs,14,213,213,221,242,262,262,369,197,197,242,262,262,212.2
31038,,,,,,,,,,,Tree,2,Two Hand,14,213,213,450,516,516,650,650,405,405,516,516,516,212.5
22801,,,,,,,,,,,Resto,2,Two Hand,14,213,213,455,552,552,690,690,432,432,552,552,552,212.76
31658,,,,,,,,,,,Cat,1,"Yes, its that good.",14,231,213,296,315,437,437,437,272,272,298,406,406,230.4
32540,,,,,,,,,,,Bear,1,Back,14,214,214,299,314,314,314,445,299,299,314,314,314,213.4853
30012,,,,,,,,,,,Tree,3,Two Hand,14,215,215,450,516,516,650,650,405,405,516,516,516,214.1
32830,,,,,,,,,,,Resto,3,Two Hand,14,215,215,455,552,552,690,690,432,432,552,552,552,214.8
29248,,,,,,,,,,,SV,1,Feet,14,216,216,266,284,312,312,364,246,246,284,312,312,215.51
31289,,,,,,,,,,,Tree,4,Two Hand,14,216,216,450,516,516,650,650,405,405,516,516,516,215.9
34611,,,,,,,,,,,Shad,5,One Hand,14,231,217,229,238,262,262,322,223,223,227,249,249,230.0856
29153,,,,,,,,,,,Fire,1,One Hand,14,219,219,301,305,374,374,419,288,288,298,348,348,218.086
28428,,,,,,,,,,,SV,1,Two Hand,14,219,219,289,289,411,411,516,289,289,289,366,366,218.82
28750,,,,,,,,,,,SV,1,Waist,14,220,220,232,284,340,340,388,220,220,271,314,314,219.48
32006,,,,,,,,,,,Enh,2,Head,14,222,222,233,270,352,352,400,219,219,245,317,317,221.152
28674,,,,,,,,,,,Bear,1,Neck,14,222,222,230,248,248,334,379,222,222,248,248,268,221.7541
28347,,,,,,,,,,,SV,1,Legs,14,244,223,395,395,424,424,566,371,371,388,424,424,243.72
34611,,,,,,,,,,,Owl,5,One Hand,14,245,223,244,250,275,275,336,234,234,234,258,258,244.2
28791,,,,,,,,,,,Bear,1,Ring,14,224,224,268,268,323,323,338,268,268,268,323,323,223.4379
23554,,,,,,,,,,,Dest,1,One Hand,14,224,224,292,300,364,364,411,279,279,289,337,337,223.62
30058,,,,,,,,,,,Tank,2,One Hand,14,224,224,249,263,289,289,293,249,249,263,289,289,223.72
33283,,,,,,,,,,,Ele,4,One Hand,14,230,224,235,236,260,260,349,232,232,232,260,260,229.89
22437,,,,,,,,,,,SV,1,Legs,14,225,225,395,395,424,424,566,371,371,388,424,424,224.98
29045,,,,,,,,,,,Rog,1,Chest,14,252,225,265,295,351,351,447,225,225,271,314,314,251.39
31336,,,,,,,,,,,Fire,1,One Hand,14,227,227,301,305,374,374,419,288,288,298,348,348,226.742
28322,,,,,,,,,,,Tree,1,One Hand,14,227,227,455,494,494,584,584,395,395,494,494,494,227
28322,,,,,,,,,,,Resto,1,One Hand,14,227,227,470,503,503,636,636,393,393,503,503,503,227
28322,,,,,,,,,,,Heal,1,One Hand,14,227,227,462,498,498,629,629,393,393,498,498,498,227
32581,,,,,,,,,,,Cat,3,Shoulders,14,228,228,243,281,285,285,339,240,240,281,285,285,227.18
30012,,,,,,,,,,,Resto,4,Two Hand,14,228,228,455,552,552,690,690,432,432,552,552,552,227.21
28333,,,,,,,,,,,SV,1,Shoulders,14,228,228,238,293,318,318,420,238,238,293,318,318,227.59
28764,,,,,,,,,,,Bear,1,Back,14,229,229,299,314,314,314,445,299,299,314,314,314,228.1159
33733,,,,,,,,,,,Tank,3,One Hand,14,229,229,249,263,289,289,293,249,249,263,289,289,228.88
28430,,,,,,,,,,,SV,2,Two Hand,14,230,230,289,289,411,411,516,289,289,289,366,366,229.24
28182,,,,,,,,,,,Rog,1,Head,14,264,230,282,317,421,421,480,248,248,317,369,369,263.29
34910,,,,,,,,,,,Rog,5,Legs,14,231,231,277,277,300,300,443,208,208,261,300,300,230.08
28322,,,,,,,,,,,Holy,1,One Hand,14,232,232,508,529,529,659,659,454,454,529,529,529,231.8
27461,,,,,,,,,,,SV,1,Chest,14,258,232,324,363,419,419,546,306,306,362,419,419,257.01
31304,,,,,,,,,,,Tree,1,One Hand,14,233,233,455,494,494,584,584,395,395,494,494,494,232.5
29502,,,,,,,,,,,Cat,1,"Yes, its that good.",14,262,235,296,315,437,437,437,272,272,298,406,406,261.1
29502,,,,,,,,,,,Cat,1,Head,14,262,235,296,315,437,437,454,272,272,298,406,406,261.1
30257,,,,,,,,,,,Cat,1,Legs,14,238,238,371,371,385,385,581,329,329,338,360,360,237.21
33805,,,,,,,,,,,SV,4,Feet,14,239,239,266,284,312,312,364,246,246,284,312,312,238.21
28257,,,,,,,,,,,Tree,2,One Hand,14,239,239,455,494,494,584,584,395,395,494,494,494,238.7
28257,,,,,,,,,,,Heal,2,One Hand,14,240,240,462,498,498,629,629,393,393,498,498,498,239.5
25838,,,,,,,,,,,Cat,1,Chest,14,242,242,328,369,429,454,561,299,299,329,387,430,241.5
30685,,,,,,,,,,,Bear,1,Wrist,14,243,243,307,340,413,415,484,307,307,340,409,415,242.2605
32526,,,,,,,,,,,Bear,3,Ring,14,244,244,268,268,323,323,338,268,268,268,323,323,243.2526
33665,,,,,,,,,,,SV,3,Hands,14,244,244,271,274,349,349,441,271,271,271,349,349,243.28
30874,,,,,,,,,,,Tank,3,One Hand,14,245,245,249,263,289,289,293,249,249,263,289,289,244.07
23056,,,,,,,,,,,Tree,3,One Hand,14,246,246,455,494,494,584,584,395,395,494,494,494,245.3
35495,,,,,,,,,,,Bear,3,Back,14,246,246,299,314,314,314,445,299,299,314,314,314,245.5409
34540,,,,,,,,,,,Dest,3,Two Hand,4,397,354,315,359,437,437,502,283,283,348,437,437,396.176
23056,,,,,,,,,,,Heal,3,One Hand,14,250,250,462,498,498,629,629,393,393,498,498,498,249.5
27449,,,,,,,,,,,Tank,1,Off Hand,14,251,251,361,382,435,435,464,359,359,382,435,435,250.84
27514,,,,,,,,,,,Cat,1,Legs,14,253,253,371,371,385,385,581,329,329,338,360,360,252.5
28264,,,,,,,,,,,SV,1,Chest,14,253,253,324,363,419,419,546,306,306,362,419,419,252.64
27908,,,,,,,,,,,SV,1,Legs,14,286,253,395,395,424,424,566,371,371,388,424,424,285.4
25790,,,,,,,,,,,Bear,1,Shoulders,14,324,253,532,597,639,639,701,532,532,597,639,639,323.9799
34604,,,,,,,,,,,Dest,5,One Hand,14,255,255,292,300,364,364,411,279,279,289,337,337,254.119
34604,,,,,,,,,,,Fire,5,One Hand,14,255,255,301,305,374,374,419,288,288,298,348,348,254.26
30228,,,,,,,,,,,Cat,2,"Yes, its that good.",14,255,255,296,315,437,437,437,272,272,298,406,406,254.736
31304,,,,,,,,,,,Holy,1,One Hand,14,256,256,508,529,529,659,659,454,454,529,529,529,255.677
23056,,,,,,,,,,,Resto,3,One Hand,14,256,256,470,503,503,636,636,393,393,503,503,503,255.72
30143,,,,,,,,,,,SV,2,Shoulders,14,275,256,238,293,318,318,420,238,238,293,318,318,274.66
27412,,,,,,,,,,,Holy,1,Two Hand,14,258,258,606,649,649,834,834,511,511,649,649,649,257.507
37597,,,,,,,,,,,Prot,1,One Hand,14,260,260,286,312,352,352,375,281,281,312,338,338,259.2775
31490,,,,,,,,,,,Prot,1,Off Hand,14,262,262,395,402,462,462,500,385,385,402,462,462,261.247
29525,,,,,,,,,,,Cat,1,Chest,14,280,262,328,369,429,454,561,299,299,329,387,430,279.4
24258,,,,,,,,,,,Bear,1,Back,14,263,263,299,314,314,314,445,299,299,314,314,314,262.5917
27773,,,,,,,,,,,SV,1,Legs,14,266,266,395,395,424,424,566,371,371,388,424,424,265.78
31972,,,,,,,,,,,Cat,2,Chest,14,266,266,328,369,429,454,561,299,299,329,387,430,265.842
32830,,,,,,,,,,,Holy,1,Two Hand,14,268,268,606,649,649,834,834,511,511,649,649,649,267.12
28561,,,,,,,,,,,SV,1,Head,14,269,269,372,405,514,514,596,372,372,405,483,483,268.495
33204,,,,,,,,,,,SV,3,Chest,14,283,271,324,363,419,419,546,306,306,362,419,419,283
32944,,,,,,,,,,,Prot,2,One Hand,14,283,273,286,312,352,352,375,281,281,312,338,338,282.2375
30372,,,,,,,,,,,Bear,1,Waist,14,334,275,431,601,601,601,606,431,431,601,601,601,333.6309
28587,,,,,,,,,,,Ret,1,Two Hand,14,276,276,322,341,361,361,409,322,322,341,361,361,275.732
28615,,,,,,,,,,,SV,1,Head,14,281,281,372,405,514,514,596,372,372,405,483,483,280.475
28988,,,,,,,,,,,Bear,1,Wrist,14,288,288,307,340,413,415,484,307,307,340,409,415,287.0187
30090,,,,,,,,,,,Ret,2,Two Hand,14,288,288,322,341,361,361,409,322,322,341,361,361,287.935
30944,,,,,,,,,,,Bear,1,Wrist,14,289,289,307,340,413,415,484,307,307,340,409,415,288.0321
29267,,,,,,,,,,,Tank,1,Off Hand,14,289,289,361,382,435,435,464,359,359,382,435,435,289
31288,,,,,,,,,,,Bear,1,Feet,14,338,290,475,560,603,603,795,475,475,519,603,603,337.1352
33538,,,,,,,,,,,Cat,4,Legs,14,291,291,371,371,385,385,581,329,329,338,360,360,290.3
28257,,,,,,,,,,,Holy,3,One Hand,14,291,291,508,529,529,659,659,454,454,529,529,529,290.711
31038,,,,,,,,,,,Holy,2,Two Hand,14,295,295,606,649,649,834,834,511,511,649,649,649,294.23
30730,,,,,,,,,,,Cat,1,Chest,14,328,296,328,369,429,454,561,299,299,329,387,430,327.45
32085,,,,,,,,,,,SV,1,Head,14,299,299,372,405,514,514,596,372,372,405,483,483,298.215
29268,,,,,,,,,,,Prot,1,Off Hand,14,299,299,395,402,462,462,500,385,385,402,462,462,298.432
29503,,,,,,,,,,,Bear,1,Hands,14,358,299,483,556,617,617,733,483,483,556,617,617,357.7321
32946,,,,,,,,,,,Prot,3,One Hand,14,303,303,286,312,352,352,375,281,281,312,338,338,302.6482
25838,,,,,,,,,,,SV,1,Chest,14,305,305,324,363,419,419,546,306,306,362,419,419,304.74
28275,,,,,,,,,,,SV,1,Head,14,306,306,372,405,514,514,596,372,372,405,483,483,305.425
29263,,,,,,,,,,,Bear,1,Wrist,14,307,307,307,340,413,415,484,307,307,340,409,415,306.2346
30874,,,,,,,,,,,Prot,3,One Hand,14,307,307,286,312,352,352,375,281,281,312,338,338,306.6383
31959,,,,,,,,,,,Ret,2,Two Hand,14,316,311,322,341,361,361,409,322,322,341,361,361,315.417
31984,,,,,,,,,,,Ret,2,Two Hand,14,316,311,322,341,361,361,409,322,322,341,361,361,315.417
28741,,,,,,,,,,,SV,1,Legs,14,353,311,395,395,424,424,566,371,371,388,424,424,352.25
31417,,,,,,,,,,,Holy,3,Two Hand,14,314,314,606,649,649,834,834,511,511,649,649,649,313.585
29266,,,,,,,,,,,Tank,1,Off Hand,14,315,315,361,382,435,435,464,359,359,382,435,435,314.5
33754,,,,,,,,,,,Prot,3,One Hand,14,324,319,286,312,352,352,375,281,281,312,338,338,323.6051
31289,,,,,,,,,,,Holy,4,Two Hand,14,320,320,606,649,649,834,834,511,511,649,649,649,319.994
23556,,,,,,,,,,,Tree,4,One Hand,14,327,327,455,494,494,584,584,395,395,494,494,494,326.5
29357,,,,,,,,,,,Bear,1,Hands,14,327,327,483,556,617,617,733,483,483,556,617,617,326.8771
29507,,,,,,,,,,,Bear,1,Hands,14,378,327,483,556,617,617,733,483,483,556,617,617,377.2265
29176,,,,,,,,,,,Prot,1,Off Hand,14,331,331,395,402,462,462,500,385,385,402,462,462,330.381
33670,,,,,,,,,,,Ret,3,Two Hand,14,336,332,322,341,361,361,409,322,322,341,361,361,335.7324
23556,,,,,,,,,,,Heal,4,One Hand,14,333,333,462,498,498,629,629,393,393,498,498,498,332.25
23556,,,,,,,,,,,Resto,4,One Hand,14,338,338,470,503,503,636,636,393,393,503,503,503,337.9
32087,,,,,,,,,,,SV,1,Head,14,363,339,372,405,514,514,596,372,372,405,483,483,362.965
29247,,,,,,,,,,,Bear,1,Waist,14,401,342,431,601,601,601,606,431,431,601,601,601,400.9752
27797,,,,,,,,,,,Bear,1,Shoulders,14,395,348,532,597,639,639,701,532,532,597,639,639,394.7373
33309,,,,,,,,,,,Tank,2,Off Hand,14,359,359,361,382,435,435,464,359,359,382,435,435,358.15
30054,,,,,,,,,,,SV,2,Chest,14,362,362,324,363,419,419,546,306,306,362,419,419,361.26
28814,,,,,,,,,,,Bear,1,Shoulders,14,365,365,532,597,639,639,701,532,532,597,639,639,364.8697
23556,,,,,,,,,,,Holy,4,One Hand,14,366,366,508,529,529,659,659,454,454,529,529,529,365.809
30039,,,,,,,,,,,Bear,2,Feet,14,434,366,475,560,603,603,795,475,475,519,603,603,433.878
28443,,,,,,,,,,,Bear,1,Waist,14,371,371,431,601,601,601,606,431,431,601,601,601,370.997
28126,,,,,,,,,,,Bear,1,Hands,14,378,378,483,556,617,617,733,483,483,556,617,617,377.7982
29248,,,,,,,,,,,Bear,1,Feet,14,379,379,475,560,603,603,795,475,475,519,603,603,378.6314
33313,,,,,,,,,,,Prot,2,Off Hand,14,381,381,395,402,462,462,500,385,385,402,462,462,380.676
30882,,,,,,,,,,,Tank,3,Off Hand,14,384,384,361,382,435,435,464,359,359,382,435,435,383.3
28423,,,,,,,,,,,Bear,1,Waist,14,384,384,431,601,601,601,606,431,431,601,601,601,383.9076
33693,,,,,,,,,,,Bear,3,Shoulders,14,394,394,532,597,639,639,701,532,532,597,639,639,393.6913
30882,,,,,,,,,,,Prot,3,Off Hand,14,408,408,395,402,462,462,500,385,385,402,462,462,407.96
30681,,,,,,,,,,,Bear,1,Feet,14,419,419,475,560,603,603,795,475,475,519,603,603,418.2413
31109,,,,,,,,,,,Bear,1,Head,14,461,422,701,786,871,871,955,701,701,786,871,871,460.653
32377,,,,,,,,,,,Bear,3,Shoulders,14,489,423,532,597,639,639,701,532,532,597,639,639,488.3145
33539,,,,,,,,,,,Bear,4,Hands,14,428,428,483,556,617,617,733,483,483,556,617,617,427.8838
28545,,,,,,,,,,,Bear,1,Feet,14,467,428,475,560,603,603,795,475,475,519,603,603,466.382
29264,,,,,,,,,,,Bear,1,Waist,14,431,431,431,601,601,601,606,431,431,601,601,601,430.3584
30941,,,,,,,,,,,Bear,1,Legs,14,455,455,651,811,906,906,1028,651,651,757,826,826,454.4428
35469,,,,,,,,,,,Bear,1,Chest,14,461,461,744,813,902,902,1040,744,744,813,902,902,460.9698
30538,,,,,,,,,,,Bear,1,Legs,14,511,461,651,811,906,906,1028,651,651,757,826,826,510.7795
29116,,,,,,,,,,,Bear,1,Legs,14,462,462,651,811,906,906,1028,651,651,757,826,826,461.8821
31285,,,,,,,,,,,Bear,1,Chest,14,469,469,744,813,902,902,1040,744,744,813,902,902,468.9326
28182,,,,,,,,,,,Bear,1,Head,14,532,491,701,786,871,871,955,701,701,786,871,871,531.8902
32057,,,,,,,,,,,Bear,2,Head,14,495,495,701,786,871,871,955,701,701,786,871,871,494.7603
30257,,,,,,,,,,,Bear,1,Legs,14,508,508,651,811,906,906,1028,651,651,757,826,826,507.0008
33694,,,,,,,,,,,Bear,3,Chest,14,513,513,744,813,902,902,1040,744,744,813,902,902,512.4379
28601,,,,,,,,,,,Bear,1,Chest,14,583,517,744,813,902,902,1040,744,744,813,902,902,582.2828
33691,,,,,,,,,,,Bear,3,Head,14,528,528,701,786,871,871,955,701,701,786,871,871,527.7981
27507,,,,,,,,,,,BM,1,Ranged,14,543,528,698,744,758,758,1350,698,698,744,758,758,543
22812,,,,,,,,,,,BM,1,Ranged,14,552,552,698,744,758,758,1350,698,698,744,758,758,551.95
22812,,,,,,,,,,,SV,1,Ranged,14,554,554,761,787,790,790,1411,761,761,761,790,790,553.35
27507,,,,,,,,,,,SV,1,Ranged,14,591,576,761,787,790,790,1411,761,761,761,790,790,590.4
30535,,,,,,,,,,,Bear,1,Legs,14,583,583,651,811,906,906,1028,651,651,757,826,826,582.4156
28127,,,,,,,,,,,Bear,1,Head,14,611,611,701,786,871,871,955,701,701,786,871,871,610.1387
28581,,,,,,,,,,,BM,1,Ranged,14,656,656,698,744,758,758,1350,698,698,744,758,758,656
23542,,,,,,,,,,,Enh,1,One Hand,14,682,659,783,831,855,855,972,783,783,831,832,832,681.5986
33329,,,,,,,,,,,Bear,4,Chest,14,662,662,744,813,902,902,1040,744,744,813,902,902,661.1056
29351,,,,,,,,,,,SV,1,Ranged,14,668,668,761,787,790,790,1411,761,761,761,790,790,667.19
30724,,,,,,,,,,,BM,1,Ranged,14,672,672,698,744,758,758,1350,698,698,744,758,758,671.9
28581,,,,,,,,,,,SV,1,Ranged,14,704,704,761,787,790,790,1411,761,761,761,790,790,703.4
32253,,,,,,,,,,,BM,3,Ranged,14,724,724,698,744,758,758,1350,698,698,744,758,758,723.3
30058,,,,,,,,,,,Enh,2,One Hand,14,748,748,783,831,855,855,972,783,783,831,832,832,747.2072
25761,,,,,,,,,,,Cat,1,Two Hand,14,752,752,1350,1498,1635,1635,1977,1313,1313,1471,1602,1602,751.56961
28772,,,,,,,,,,,SV,1,Ranged,14,758,758,761,787,790,790,1411,761,761,761,790,790,757.74
32946,,,,,,,,,,,Enh,3,One Hand,14,799,799,783,831,855,855,972,783,783,831,832,832,798.7808
32946,,,,,,,,,,,Enh,3,One Hand,14,799,799,783,831,855,855,972,783,783,831,832,832,798.7808
28524,,,,,,,,,,,Rog,1,Main Hand,14,832,832,956,1008,1103,1103,1163,956,956,1008,1052,1052,831.99
27757,,,,,,,,,,,Cat,1,Two Hand,14,838,838,1350,1498,1635,1635,1977,1313,1313,1471,1602,1602,837.37823
28768,,,,,,,,,,,Rog,1,Off Hand,14,74,840,122,151,227,227,244,840,840,891,967,967,73.92
28305,,,,,,,,,,,Rog,1,Main Hand,14,884,862,956,1008,1103,1103,1163,956,956,1008,1052,1052,883.96
34893,,,,,,,,,,,Enh,5,One Hand,14,869,869,783,831,855,855,972,783,783,831,832,832,868.294
32027,,,,,,,,,,,Rog,2,Off Hand,14,137,891,122,151,227,227,244,840,840,891,967,967,136.4
32027,,,,,,,,,,,Rog,2,Off Hand,14,137,891,122,151,227,227,244,840,840,891,967,967,136.4
28919,,,,,,,,,,,Cat,1,Two Hand,14,937,910,1350,1498,1635,1635,1977,1313,1313,1471,1602,1602,936.41223
28948,,,,,,,,,,,Cat,1,Two Hand,14,937,910,1350,1498,1635,1635,1977,1313,1313,1471,1602,1602,936.41223
30865,,,,,,,,,,,Rog,3,Off Hand,14,190,932,122,151,227,227,244,840,840,891,967,967,189.12
28438,,,,,,,,,,,Rog,1,Main Hand,14,956,956,956,1008,1103,1103,1163,956,956,1008,1052,1052,955.444
28438,,,,,,,,,,,Rog,1,Main Hand,14,956,956,956,1008,1103,1103,1163,956,956,1008,1052,1052,955.444
27877,,,,,,,,,,,Cat,1,Two Hand,14,1009,976,1350,1498,1635,1635,1977,1313,1313,1471,1602,1602,1008.44823
28439,,,,,,,,,,,Rog,2,Main Hand,14,1008,1008,956,1008,1103,1103,1163,956,956,1008,1052,1052,1007.444
28299,,,,,,,,,,,Bear,1,Two Hand,14,1121,1062,1713,1865,2024,2024,2323,1639,1639,1811,1969,1969,1120.59446
28573,,,,,,,,,,,Arms,1,Two Hand,14,1078,1078,1177,1288,1378,1378,1482,1177,1177,1288,1378,1378,1078
28800,,,,,,,,,,,Arms,1,Two Hand,14,1154,1154,1177,1288,1378,1378,1482,1177,1177,1288,1378,1378,1153.1
27747,,,,,,,,,,,Fury,1,Off Hand,14,1165,1158,1479,1678,1738,1738,1787,1479,1479,1678,1738,1738,1164.69
31959,,,,,,,,,,,Bear,2,Two Hand,14,1226,1173,1713,1865,2024,2024,2323,1639,1639,1811,1969,1969,1225.79029
31966,,,,,,,,,,,Arms,2,Two Hand,14,1232,1213,1177,1288,1378,1378,1482,1177,1177,1288,1378,1378,1231.158
33478,,,,,,,,,,,Arms,4,Two Hand,14,1235,1235,1177,1288,1378,1378,1482,1177,1177,1288,1378,1378,1234.44
23544,,,,,,,,,,,Fury,1,Off Hand,14,1249,1249,1479,1678,1738,1738,1787,1479,1479,1678,1738,1738,1248.95
32332,,,,,,,,,,,Bear,3,Two Hand,14,1257,1257,1713,1865,2024,2024,2323,1639,1639,1811,1969,1969,1256.53274
28442,,,,,,,,,,,Bear,2,Two Hand,14,1269,1269,1713,1865,2024,2024,2323,1639,1639,1811,1969,1969,1268.8314
29993,,,,,,,,,,,Arms,2,Two Hand,14,1288,1288,1177,1288,1378,1378,1482,1177,1177,1288,1378,1378,1287.635
29348,,,,,,,,,,,Fury,1,Main Hand,14,1331,1331,1578,1686,1920,1920,1920,1578,1578,1686,1907,1907,1330.1
31334,,,,,,,,,,,Bear,1,Two Hand,14,1345,1345,1713,1865,2024,2024,2323,1639,1639,1811,1969,1969,1344.901044
28729,,,,,,,,,,,Fury,1,Off Hand,14,1479,1479,1479,1678,1738,1738,1787,1479,1479,1678,1738,1738,1478.43
38175,,,,,,,,,,,Fury,2,Main Hand,14,1479,1479,1578,1686,1920,1920,1920,1578,1578,1686,1907,1907,1478.43
33640,,,,,,,,,,,Fury,4,Off Hand,14,1553,1540,1479,1678,1738,1738,1787,1479,1479,1678,1738,1738,1552.67
32026,,,,,,,,,,,Fury,2,Main Hand,14,1591,1584,1578,1686,1920,1920,1920,1578,1578,1686,1907,1907,1590.13
32026,,,,,,,,,,,Fury,2,Main Hand,14,1591,1584,1578,1686,1920,1920,1920,1578,1578,1686,1907,1907,1590.13
32944,,,,,,,,,,,Fury,2,Main Hand,14,1646,1636,1578,1686,1920,1920,1920,1578,1578,1686,1907,1907,1645.42
30881,,,,,,,,,,,Fury,3,Off Hand,14,1639,1639,1479,1678,1738,1738,1787,1479,1479,1678,1738,1738,1638.94
28320,,,,,,,,,,,Holy,1,Two Hand,14,20,,606,649,649,834,834,511,511,649,649,649,19.808
30859,,,,,,,,,,,Holy,1,Ranged,14,22,,73,73,73,113,113,69,69,69,69,87,21.309
33764,,,,,,,,,,,Holy,3,Two Hand,14,25,,606,649,649,834,834,511,511,649,649,649,24.992
32452,,,,,,,,,,,Tree,1,Off Hand,14,40,,78,90,90,90,90,78,78,90,90,90,39.2
29334,,,,,,,,,,,Tree,1,Neck,14,45,,89,89,89,97,97,72,72,88,88,97,44.7
31465,,,,,,,,,,,Tree,1,Back,14,46,,91,91,91,91,91,71,71,91,91,91,45.1
27789,,,,,,,,,,,Tree,1,Back,14,47,,91,91,91,91,91,71,71,91,91,91,46.8
29179,,,,,,,,,,,Tree,2,Trinket,14,47,,134,134,134,134,134,134,134,134,134,134,47
27766,,,,,,,,,,,Resto,1,Neck,14,48,,100,125,153,161,161,83,83,113,113,161,47.8
27766,,,,,,,,,,,Tree,1,Neck,14,50,,89,89,89,97,97,72,72,88,88,97,49.9
29334,,,,,,,,,,,Heal,1,Neck,14,51,,94,118,140,143,143,75,75,103,103,143,50.5
31465,,,,,,,,,,,Heal,1,Back,14,51,,89,131,131,131,131,75,75,131,131,131,50.5
31465,,,,,,,,,,,Resto,1,Back,14,52,,90,144,144,144,144,79,79,144,144,144,51.04
35494,,,,,,,,,,,Tree,2,Back,14,56,,91,91,91,91,91,71,71,91,91,91,55.1
33592,,,,,,,,,,,Tree,3,Back,14,57,,91,91,91,91,91,71,71,91,91,91,57
28411,,,,,,,,,,,Holy,1,Wrist,14,58,,121,165,165,196,196,121,121,165,165,165,57.056
27714,,,,,,,,,,,Resto,1,Off Hand,14,61,,84,99,99,138,138,84,84,99,99,99,60.44
35509,,,,,,,,,,,Heal,2,Neck,14,62,,94,118,140,143,143,75,75,103,103,143,61.5
30463,,,,,,,,,,,Tree,1,Waist,14,64,,136,136,136,141,141,121,121,134,134,134,63.3
32516,,,,,,,,,,,Tree,3,Wrist,14,64,,90,101,101,112,112,90,90,101,101,101,64
24254,,,,,,,,,,,Heal,4,Back,14,65,,89,131,131,131,131,75,75,131,131,131,64.25
27536,,,,,,,,,,,Tree,1,Hands,14,65,,119,135,135,164,164,119,119,135,135,145,64.8
35509,,,,,,,,,,,Resto,2,Neck,14,65,,100,125,153,161,161,83,83,113,113,161,64.92
27780,,,,,,,,,,,Tree,2,Ring,14,66,,88,106,106,106,106,75,75,82,82,82,65.9
34074,,,,,,,,,,,Resto,1,Ring,14,66,,92,152,152,152,152,92,92,152,152,152,65.92
29168,,,,,,,,,,,Heal,3,Ring,14,68,,88,136,136,136,136,88,88,136,136,136,67.5
32584,,,,,,,,,,,Tree,4,Wrist,14,71,,90,101,101,112,112,90,90,101,101,101,70.6
35320,,,,,,,,,,,Resto,2,Ring,14,71,,92,152,152,152,152,92,92,152,152,152,70.84
33498,,,,,,,,,,,Tree,4,Ring,14,72,,88,106,106,106,106,75,75,82,82,82,71.1
